Grado,Apellido paterno ,Apellido Materno,Nombre,Nivel ,Institución de adcripción ,Área de conocimiento
DR.,VALENZUELA,FEIJOO,JOSE CARLOS MANUEL,3,UNIVERSIDAD AUTONOMA METROPOLITANA,Área V: Ciencias Sociales
DR.,SALAZAR,OLIVO,LUIS ANTONIO,2,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DR.,QUEVEDO,DURAN,JORGE NOEL,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área III: Medicina y Ciencias de la Salud
DR.,RACOTTA,DIMITROV,ILIE SAVA,3,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,WEINBERG,MARCHEVSKY,LILIANA IRENE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,PONCE,MACOTELA,MARTHA,1,INSTITUTO NACIONAL DE PEDIATRIA,Área III: Medicina y Ciencias de la Salud
DR.,VAZQUEZ,FLOTA,FELIPE AUGUSTO,3,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C.",Área VI: Biotecnología y Ciencias Agropecuarias
QUIM.,PALENCIA,HERNANDEZ,MARIA GUADALUPE,1,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,Área III: Medicina y Ciencias de la Salud
M. EN C.,ORDOÑEZ,LOZANO,GRACIELA,1,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,Área III: Medicina y Ciencias de la Salud
DR.,MARTINEZ,BARAJAS,J. ELEAZAR,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,MARTINEZ,ARELLANO,FILIBERTO FELIPE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,VILACLARA,FATJO,MARIA GLORIA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,PORTILLA,DE BUEN,ELISEO,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Área III: Medicina y Ciencias de la Salud
DR.,RIONDA,RAMIREZ,LUIS MIGUEL,1,UNIVERSIDAD DE GUANAJUATO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,OROZCO,OROZCO,LORENA SOFIA,3,INSTITUTO NACIONAL DE MEDICINA GENOMICA,Área III: Medicina y Ciencias de la Salud
DR.,SALCEDO,VARGAS,MAURICIO,3,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Área III: Medicina y Ciencias de la Salud
DR.,SANTIAGO,GARCIA,JUAN,1,UNIVERSIDAD VERACRUZANA,Área II: Biología y Química
DR.,NUÑEZ,FARFAN,JUAN SERVANDO,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DRA.,PORTA,DUCOING,HELENA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DRA.,VALENZUELA,SOTO,ELISA MIRIAM,1,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",Área II: Biología y Química
DR.,PINEDA,ORTEGA,PABLO ALBERTO,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,RUIZ,LUNA,ARTURO,2,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,RICQUE,MARIE,DENIS,2,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área II: Biología y Química
DRA.,SANTILLAN,DOHERTY,ANA MARIA,1,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,Área II: Biología y Química
DR.,CIVERA,CERECEDO,ROBERTO,1,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DR.,TRUJILLO,BOLIO,MARIO ALBERTO,2,CENTRO DE INVESTIGACION Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,Área IV: Humanidades y Ciencias de la Conducta
DRA.,QUIRARTE,,GINA LORENA,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,BASHAN,GORODENZIK,YOAV,3,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",Área II: Biología y Química
DR.,VIADER,SALVADO,JOSE MARIA,2,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área II: Biología y Química
DRA.,TIRADO,VILLEGAS,GLORIA ARMINDA,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,QUINTANILLA,OSORIO,SUSANA RUTH,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área IV: Humanidades y Ciencias de la Conducta
DR.,SAAVEDRA,DURAN,RAFAEL SIMITRIO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,MOLINA,PIÑEIRO,LUIS JORGE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,BOJALIL,PARRA,RAFAEL,3,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,Área III: Medicina y Ciencias de la Salud
DR.,REGALADO,SANTILLAN,JORGE,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,PAEZ,MONTALBAN,RODRIGO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,GONZALEZ,ZAMORA,EDUARDO,2,UNIVERSIDAD AUTONOMA METROPOLITANA,Área II: Biología y Química
DR.,URIBE,SALAS,FELIPE JAVIER,2,"EL COLEGIO DE LA FRONTERA NORTE, A.C.",Área III: Medicina y Ciencias de la Salud
DR.,PORTILLO,VAZQUEZ,MARCOS,1,UNIVERSIDAD AUTONOMA CHAPINGO,Área V: Ciencias Sociales
DR.,GONZALEZ,BONILLA,CESAR RAUL,3,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Área III: Medicina y Ciencias de la Salud
DR.,ROBINSON,MENDOZA,CARLOS JORGE,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,VELASCO,GOMEZ,AMBROSIO FRANCISCO JAVIER,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,NOGUEDA,TORRES,BENJAMIN,2,INSTITUTO POLITECNICO NACIONAL,Área II: Biología y Química
DR.,REYES,ESPARZA,JORGE ALBERTO,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área III: Medicina y Ciencias de la Salud
DRA.,RODRIGUEZ,FRAGOSO,MARIA DE LOURDES,2,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área III: Medicina y Ciencias de la Salud
DRA.,ROBLES,FLORES,MARTHA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: Medicina y Ciencias de la Salud
DRA.,MACIAS,SILVA,MARINA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,RAMIREZ,SAAD,HUGO CESAR,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,FRAGOSO,GONZALEZ,GLADIS DEL CARMEN,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: Medicina y Ciencias de la Salud
DRA.,CALDERON,ARANDA,EMMA SORAIDA,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área III: Medicina y Ciencias de la Salud
DRA.,GOLDSMITH,CONNELLY,MARY ROSARIA,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área V: Ciencias Sociales
DRA.,SANCHEZ,GOMEZ,MARTHA JUDITH,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,VERDUGO,RODRIGUEZ,ANTONIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,SERVIN,MARTINEZ,JORGE IGNACIO,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,IVANOVA,BONCHEVA,ANTONINA,2,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA SUR,Área V: Ciencias Sociales
DR.,RODRIGUEZ,CAMACHO,MARIO ARTURO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,PEREZ MOLPHE,BALCH,EUGENIO MARTIN,2,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,VAZQUEZ,GARCIA,JOSE ANTONIO,2,UNIVERSIDAD DE GUADALAJARA,Área II: Biología y Química
DR.,GONZALEZ,REYES,PABLO JESUS,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área V: Ciencias Sociales
DRA.,BUSTOS,TORRES,BEATRIZ ADRIANA,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,CRUZ,REYES,JUAN,2,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área II: Biología y Química
DR.,GRANADOS,OLIVAS,ALFREDO,1,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,VIDAL,MARTINEZ,VICTOR MANUEL,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área II: Biología y Química
DRA.,ROMANO,MORENO,SILVIA,2,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área III: Medicina y Ciencias de la Salud
DR.,CASTAÑON,NAJERA,GUILLERMO,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,KAMEYAMA,KAWABE,LUIS YOSHIO,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área II: Biología y Química
DR.,AGUIRRE,HERNANDEZ,GERARDO,2,TECNOLOGICO NACIONAL DE MEXICO,Área II: Biología y Química
DR.,QUERO,CARRILLO,ADRIAN RAYMUNDO,1,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,BURCIAGA,NAVA,JORGE ALBERTO,1,UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO,Área III: Medicina y Ciencias de la Salud
DRA.,CERVERA,MONTEJANO,MARIA DOLORES DE LOURDES RITA,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área IV: Humanidades y Ciencias de la Conducta
DRA.,AGUIRRE,MACEDO,MA. LEOPOLDINA,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área II: Biología y Química
DRA.,CAMPBELL,MANJARREZ,YSLA,1,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,Área IV: Humanidades y Ciencias de la Conducta
DRA.,LEYVA,RAMOS,ELISA,2,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área II: Biología y Química
DR.,SOSA,NISHIZAKI,OSCAR,2,CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ROMERO,GIL,JUAN MANUEL,2,UNIVERSIDAD DE SONORA,Área IV: Humanidades y Ciencias de la Conducta
DR.,REYES,GOMEZ,LAUREANO,1,UNIVERSIDAD AUTONOMA DE CHIAPAS,Área IV: Humanidades y Ciencias de la Conducta
DR.,LUNA,OLVERA,HUGO ALBERTO,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,VILLASANA,BENITEZ,SUSANA,1,Sin información ,Área IV: Humanidades y Ciencias de la Conducta
DR.,MORENO,VAZQUEZ,JOSE LUIS,1,EL COLEGIO DE SONORA,Área IV: Humanidades y Ciencias de la Conducta
DR.,PINEDA,PABLOS,NICOLAS,2,EL COLEGIO DE SONORA,Área V: Ciencias Sociales
DRA.,MARTINEZ,RODRIGUEZ,HERMINIA GUADALUPE,2,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DR.,RODRIGUEZ,ESTRELLA,RICARDO,2,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",Área II: Biología y Química
DR.,ABARCA,ARENAS,LUIS GERARDO,1,UNIVERSIDAD VERACRUZANA,Área II: Biología y Química
DR.,BRULE,DEMAREST,THIERRY PIERRE MAURICE,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área II: Biología y Química
DRA.,MANTILLA,GUTIERREZ,LUCIA,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,GARCIA,ALVARADO,JOSE SANTOS,3,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,VOLTOLINA,LOBINA,DOMENICO,3,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,RODRIGUEZ,PADILLA,MARIA CRISTINA,3,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DR.,TAMEZ,GUERRA,REYES S,2,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CARABAZA,GONZALEZ,JULIETA IDALIA,1,UNIVERSIDAD AUTONOMA DE COAHUILA,Área V: Ciencias Sociales
DR.,MENDOZA,SANTOYO,FERNANDO,3,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CANDELA,PEREZ,JULIO,3,CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,LOPEZ,ORDAZ,RUFINO,1,UNIVERSIDAD AUTONOMA CHAPINGO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,MAZUR,CZERWIEC,ZDZISLAW,3,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,Área VII: Ingenierías
DR.,MENDEZ,MEDINA,RUBEN DANILO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,PACHECO,CASTRO,JORGE,1,UNIVERSIDAD AUTONOMA DE YUCATAN,Área V: Ciencias Sociales
DR.,LEO,AMADOR,GUILLERMO ENRIQUE,1,Sin información ,Área III: Medicina y Ciencias de la Salud
DR.,GARCIA,BARRIOS,JOSE RAUL,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DRA.,MARTIN,DOMINGUEZ,ALEJANDRA,1,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,Área VII: Ingenierías
DR.,HERRERA,RUIZ,GILBERTO,3,UNIVERSIDAD AUTONOMA DE QUERETARO,Área VII: Ingenierías
DR.,JIMENEZ,BENITEZ,ROLANDO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,HERNANDEZ,HERNANDEZ,DANIEL,3,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GARCIA,DIAZ,JOSE SOCORRO,2,UNIVERSIDAD DE GUANAJUATO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,MARTINEZ,DAMIAN,MIGUEL ANGEL,2,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,LASCURAIN,ORIVE,ANTONIO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CHAVEZ,GARCIA,FRANCISCO JOSE,3,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,GOLDSTEIN,MENACHE,PATRICIA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GONZALEZ,CAMACHO,JUAN MANUEL,2,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,HELGUERA,MARTINEZ,MARIA,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,OLIVAS,GARCIA,JESUS MIGUEL,1,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ARJONA,LOPEZ,MARCO ANTONIO,2,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,KOZANOGLU,DIBLAN,BULENT UMUR,1,UNIVERSIDAD DE LAS AMERICAS PUEBLA,Área VII: Ingenierías
DR.,CERVANTES,SANCHEZ,J. JESUS,2,UNIVERSIDAD DE GUANAJUATO,Área VII: Ingenierías
DR.,AGUILERA,CORTES,LUZ ANTONIO,1,UNIVERSIDAD DE GUANAJUATO,Área VII: Ingenierías
DRA.,CARRANCO,JAUREGUI,MARIA ELENA,1,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,DELGADILLO,SANCHEZ,JOSE ALBERTO,3,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,BAUTISTA,MARGULIS,RAUL GERMAN,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área VII: Ingenierías
DRA.,CUEVAS,ARTEAGA,CECILIA,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área VII: Ingenierías
DR.,GOMEZ,ROSALES,SERGIO,1,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS Y PECUARIA",Área VI: Biotecnología y Ciencias Agropecuarias
DR.,GONZALEZ,ALVAREZ,ALEJANDRO,1,UNIVERSIDAD DE GUADALAJARA,Área VII: Ingenierías
DR.,MORILLÓN,GÁLVEZ,DAVID,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,GOMEZ,CAMACHO,ARTURO REFUGIO,2,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,LUNA,MORENO,DONATO,1,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,LOPEZ,PEREZ,MERCEDES GUADALUPE,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ALPUCHE,SOLIS,ANGEL GABRIEL,2,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ARTEAGA,RAMIREZ,RAMON,1,UNIVERSIDAD AUTONOMA CHAPINGO,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,BARBA,DE LA ROSA,ANA PAULINA,3,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Área II: Biología y Química
DR.,HERNANDEZ,CONTRERAS,MARTIN,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CASTILLA,VALDEZ,HERIBERTO,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,CORKIDI,BLANCO,GABRIEL ISAAC,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DR.,LUNA,AGUILAR,ESTEBAN ANTOLIN,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,GOMEZ,GIL,MARIA DEL PILAR,1,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,Área VII: Ingenierías
DR.,CRUZ,SAMPEDRO,JAIME,2,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GIL-VILLEGAS,MONTIEL,ALEJANDRO,3,UNIVERSIDAD DE GUANAJUATO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,MENDEZ,GALLEGOS,SANTIAGO DE JESUS,1,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ANCHEYTA,JUAREZ,JORGE,3,INSTITUTO MEXICANO DEL PETROLEO,Área VII: Ingenierías
DR.,GONZALEZ,HERRERA,ROGER AMILCAR,1,UNIVERSIDAD AUTONOMA DE YUCATAN,Área VII: Ingenierías
DR.,ONGAY,LARIOS,FAUSTO ANTONIO,2,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,MONTOYA,BALLESTEROS,LUZ DEL CARMEN,1,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",Área VII: Ingenierías
DR.,CARPIO,VALADEZ,JUAN MARTIN,1,TECNOLOGICO NACIONAL DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,MENDOZA,SANTOYO,BERNARDO,3,"CENTRO DE INVESTIGACIONES EN OPTICA, A.C.",Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,LOPEZ,CARMONA,FERNANDO,1,Sin información ,Área IV: Humanidades y Ciencias de la Conducta
DR.,CRUZ,VAZQUEZ,CARLOS RICARDO,2,TECNOLOGICO NACIONAL DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,GARCIA,GUTIERREZ,CIPRIANO,2,INSTITUTO POLITECNICO NACIONAL,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ALVAREZ,CASTILLO,ALBERTO,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,FELIX,VALDEZ,JULIAN,2,UNIVERSIDAD DE GUANAJUATO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,LOPEZ,LOPEZ,MAXIMO,3,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,HERNANDEZ,GUERRERO,ABEL,2,UNIVERSIDAD DE GUANAJUATO,Área VII: Ingenierías
DRA.,MIRANDA,LOPEZ,RITA,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,HERRERA,TREJO,MARTIN,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,CASTRO,ROMAN,MANUEL DE JESUS,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,ARANDA,BRICAIRE,EDUARDO,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área VII: Ingenierías
DR.,GARCIA,NOCETTI,DEMETRIO FABIAN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DR.,JIMENEZ,GONZALEZ,ANTONIO ESTEBAN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DRA.,MORA,AVILES,MARIA ALEJANDRA,1,UNIVERSIDAD POLITECNICA DE GUANAJUATO,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,DORANTES,ALVAREZ,LIDIA,2,INSTITUTO POLITECNICO NACIONAL,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,ALAMILLA,BELTRAN,LILIANA,1,INSTITUTO POLITECNICO NACIONAL,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,GALICIA,LUNA,LUIS ALEJANDRO,3,INSTITUTO POLITECNICO NACIONAL,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ENCISO,MEDINA,JUAN,1,TEXAS A & M UNIVERSITY,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,MORALES,NIETO,CARLOS RAUL,1,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,MARTINEZ,JUAREZ,JAVIER,2,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área VII: Ingenierías
DR.,AQUINO,AQUINO,NORBERTO,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,CASTAÑEDA,GUZMAN,ROSALBA,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,LAUREANO,CRUCES,ANA LILIA CONCEPCION,2,UNIVERSIDAD AUTONOMA METROPOLITANA,Área IV: Humanidades y Ciencias de la Conducta
DR.,BUSTAMANTE,GONZALEZ,ANGEL,1,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,HALLEN,LOPEZ,JOSE MANUEL,2,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DR.,BENAVIDES,MENDOZA,ADALBERTO,2,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CHARLESTON,VILLALOBOS,SONIA,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VII: Ingenierías
DR.,ALJAMA,CORRALES,ANGEL TOMAS,1,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VII: Ingenierías
DR.,GRAJALES,NISHIMURA,JOSE MANUEL,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GARCIA,PEREZ,ELISEO,1,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ESPINOSA,PEREZ,GERARDO RENE,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DR.,MORALES,MENDOZA,LUIS BERNARDO,2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,MEDINA,OVANDO,ABRAHAM,2,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DR.,KIELANOWSKI,CHOMICZ,PIOTR,2,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
